-3.954846642373502252e+00,-1.318524756548517640e+00,3.008927494467537933e+00,8.954553009469355729e+00,-8.145044618445734130e+00,5.235921443327016256e+00,-5.824348844537221126e+00,-8.256583379573914527e+00,2.395283464795540329e+00,6.245792645758834638e+00,9.330320467587064570e+00,5.292902207298898709e+00,-5.870662079463455640e-01,-9.710288110893625646e-01,4.941304086285696506e+00,-1.696775728941323003e+00,1.495588796177745117e+01,1.376903336012783541e+01,-4.950887634309845353e+00,-5.590883468792364752e+00,6.825483105219116275e+00,-2.382712447986848336e-01,2.016240068822083398e+00,8.463210724748138958e+00,-7.492896481911796691e+00,-4.397376690413300260e+00,-1.363559246698250149e+01,3.812291276191652756e+00,1.272269036411298337e+01,-7.600361965318355395e+00,9.739783814568060194e+00,5.461043375271529499e+00,1.373041695167452669e+00,-5.862713578665498915e+00,1.119216430046762412e+01,-3.795157246455847844e+00,-3.320058090609849799e+00,4.898018366973221127e+00,1.123828826380989465e+00,-9.515864911395199854e-02,-1.225749236977503998e+01,-2.062307959870393947e+00,-7.664019712067609014e+00,-1.280781016309287068e+01,6.025412519040101778e+00,-1.959586650331177626e-01,-8.094914149499503608e+00,-4.952822759937651753e-01,-8.792685210229388204e+00,-7.262566948666480116e-01,-3.016276634581067206e+00,-1.330785897840193499e+01,1.045519971600774767e+01,7.801989985765307445e+00,1.251213734304214675e+01,-3.741146031598111321e+00,5.354572013383299023e+00,-7.141970326989103057e+00,6.434659090226352518e+00,-5.379597230451132361e+00,-3.676740976420527218e+00,-1.391914253071375995e+01,1.344509738547293942e+00,2.484972176342497452e+00
-4.984182104228920274e-01,5.243905881090239696e+00,-1.876646525829710921e+00,-1.480651784095704748e+01,2.164377414114068809e+00,5.867023659661375845e+00,4.895531377515927929e+00,1.953060408699519712e+01,6.670514372618642440e+00,-1.523842930942402862e-01,-1.130478977406679952e+01,-2.007038183859350067e+00,-2.823130543994669228e+00,1.247671462017880595e+00,-8.041849045981028787e-01,-4.292842919333580198e+00,-1.949236820111430457e-01,-1.360576118234812348e+01,3.663958505054675907e+00,5.148677827703900256e+00,-1.033125908736962018e+01,-5.638073232834756032e-01,-9.897847185409851534e+00,-1.377384644368617472e+01,1.003886243347674778e+01,7.630974196024255640e+00,9.157275771690029487e+00,5.439823650196664140e+00,-5.927775058807497111e+00,7.515970220737161256e+00,-4.871378747732936887e+00,-1.856704771225511141e+00,1.581216903612017166e+00,2.883200847227074703e+00,-1.159240400864942444e+01,-2.044636005623804653e+00,1.112557504312025003e+01,1.005162390533026251e+00,-2.721525452306702952e+00,2.244385148276044184e+00,7.447258132470730985e+00,-5.307974063796647712e+00,1.324092594853255456e+01,1.155020747801801662e+01,-1.509596875965996610e+01,-3.712789532959706040e+00,1.569058412019032289e+00,-5.115119358960390272e+00,8.720820344898724485e+00,4.531906775973856050e+00,-4.465459751640034725e+00,5.856511747075362484e-01,8.663566142925491320e+00,-7.525410918850788278e+00,-1.147372458860214195e+01,-4.532762243335637375e-01,-1.572262455578212093e+00,-1.805981893665423055e+00,-7.311947528344320268e-02,1.244729391919165806e+01,7.321025679315380508e+00,5.853743482192937719e+00,1.604214174968917606e+00,7.891535013246723906e+00
-2.001865463403191825e+00,-4.590358146116597649e-01,4.284369092648527833e+00,-1.846016732363391366e-01,-1.806579972949987400e+00,2.754265394815843315e+00,-3.737244709653535057e+00,-6.322446798893138764e-01,-2.477092665718346964e+00,5.459629289514493777e+00,6.563783793817525414e+00,6.248288255100100663e-01,2.401590552468889084e-01,-1.396112671963827268e+00,1.846577525880922499e+00,3.546353466968277246e-02,3.331226287886601245e+00,5.735767711273163982e+00,-1.479504784206803203e-01,-4.719940932590604987e+00,2.853488399132647402e+00,-4.287947467616025632e-01,-3.035593279615442786e-01,1.645641274921929131e+00,-4.612453063255553154e+00,-2.151363010994368441e+00,-5.946896402415975835e+00,1.881955344786080175e+00,4.891627936621912864e-01,-1.331052764111901432e+00,7.007220271292550429e+00,5.621689215629738001e+00,7.682005155702202881e-01,1.334297509222201139e+00,2.462442224017868941e+00,-8.270541736986083414e-01,-7.758725691627011978e-01,-9.471285292519129317e-01,-1.319385358985207590e+00,-6.756800537010436702e-01,-1.982366023243838926e+00,-2.919485213020330261e-01,-5.539495140064327749e+00,-1.779089887888241961e+00,3.718386650616874789e+00,-7.413821528049702181e-03,-8.385366813713606149e+00,-7.347412645435291711e-01,-6.961779360224372715e-01,-2.527633687076225044e-01,-4.826006636376036774e+00,-4.806219130337212597e+00,3.833717659099380448e+00,3.218403157886182253e+00,-2.153647162734177112e+00,-2.594804404725296720e+00,-4.732094765601146946e-02,-3.869771880496676530e+00,1.798078067724632856e+00,2.918949356921208160e+00,1.186916229006457879e+00,-3.887488387986693272e+00,2.050776359046669217e+00,4.022196476534103837e+00
3.291865347859157520e-01,-3.307629406138445027e+00,-3.635196012230831109e+00,3.536324238174688439e+00,6.301734053969651583e+00,-1.344672818896954958e+01,7.543893127757181905e-01,-7.622493691993120102e+00,-1.030882664377021918e+01,-2.619971450041005845e+00,1.809818951749875504e+00,-2.364214508191059272e-01,-8.297906290145181663e-01,2.315635972773305573e-02,-2.893015393317242889e+00,7.337788336219453811e+00,-1.693491335238833173e+01,-4.567112798523908168e+00,1.462886506122981878e+00,2.540289389562408573e+00,-6.408023488612716534e+00,3.422384974856508943e+00,5.713991105579113494e+00,-2.226352880437691972e-01,2.732612831777530893e+00,-1.862394053158206830e+00,4.332683160425084168e+00,-1.159553048767299721e+01,1.595995514983802543e+00,4.950904181298406037e+00,-2.573284127355927708e+00,-1.492996615051371823e+00,5.542236634308076448e-01,8.150826569858466542e+00,2.783641784025665977e+00,1.188499586560429044e+01,-7.883184890737743089e+00,-7.137971745391227252e+00,-2.241473869855552969e+00,-2.306495187895510668e+00,8.066296657075989529e+00,3.402630459773404059e+00,-4.463167199314464817e+00,5.413079950804639218e+00,7.887647921038359655e+00,5.881628141032503088e+00,5.573670489979313025e+00,7.729696743234675260e+00,-1.842686010148493647e+00,-2.059758767958872472e+00,5.514258502265660056e+00,1.821943853232770749e+01,-2.054526736830771583e+01,-4.774981735551930839e+00,-5.326983558648509032e+00,8.097918689505192447e+00,-7.963229687620579922e-01,7.913100892700961175e+00,-7.340030115357250473e+00,-1.462548271305082581e+00,-1.513198550207480064e+00,1.317576367050379460e+01,-3.112016170866692466e+00,-1.017766822423967277e+01
2.755449042505171864e+00,2.108838774297150831e+00,-9.834065731956551204e+00,-8.049721799303020120e+00,6.190063955731355705e+00,-2.760060218056763492e+00,7.430744936858795668e+00,5.816034102170702269e+00,4.223011351357694565e+00,-7.149879525138143066e+00,-1.210872464101902679e+01,-4.089763904786207771e-01,3.209831931541384797e-02,-3.028290282166321568e+00,-1.270265462230473652e+00,2.525030124995742975e-01,-7.259976888722404986e+00,-1.210580546222744758e+01,3.046550831824970107e-01,8.806110513718888200e+00,-6.666849093819524619e+00,3.860615629005208493e-01,-3.359539543372402015e+00,-8.732969650339947876e+00,7.625020786653923466e+00,6.172184779799847476e+00,1.600024517310579597e+01,-5.590798918697304387e+00,-3.408773355003667849e+00,5.222761705835778479e+00,-1.046724515071592165e+01,-8.957068136193084840e+00,1.425527388293290620e-02,5.556631302732181199e-01,-9.715821998920436187e+00,4.094079558782923733e+00,3.496663473666113298e+00,2.599986634768305827e+00,-1.403668886176241193e+00,-5.975450113454763290e-01,8.569761456452908988e+00,-9.185542037798699599e-01,1.226841471029050901e+01,5.687467365158121346e+00,-7.939774488555014109e+00,-1.584592565343499349e+00,1.181532933299532040e+01,8.870028221145995762e-01,3.719354211709343883e+00,2.775168971608043655e+00,5.618116296474914506e+00,1.024608357866208408e+01,-5.433796978849752435e+00,-8.662673990387450118e+00,-3.023247702043247553e+00,6.409988790254433688e+00,-5.992452716692781678e+00,7.157236646415915615e+00,-2.845973163975072495e+00,3.811251918589363186e+00,-8.410249779892158273e-01,1.027467305488381477e+01,-3.431679758818938719e+00,-1.573655983520737989e+00
4.126931830465894180e+00,-7.817375663656134233e-01,-2.418208512441201385e+00,-2.455771342957075998e-01,-2.853079760155714073e+00,1.012103629236636104e+00,-1.734247812959423207e+00,-4.740236238998663865e+00,3.144209543564600473e+00,-1.795398178035924497e+00,-1.315065161147416672e+00,2.739275320406276304e+00,1.473087523916706498e+00,-4.097640405964140697e+00,7.923010429516994524e-01,-4.424543549999460978e+00,5.969287930753304217e+00,5.334372919491091380e+00,-4.204906795849360002e+00,1.161032693896167256e+00,3.884450306175383005e+00,-1.401739145029065270e+00,3.886899481624294328e+00,1.450005246560815975e+00,1.116311559991247204e+00,2.817981702861664939e+00,2.154339919593136976e+00,-1.659525895318316735e+00,3.868657940487790103e+00,-4.756595201992801059e+00,-5.166893976523540211e+00,-5.445503611548464740e+00,-1.742961533231875304e+00,-1.249567715050778460e+01,1.109210379368863464e+00,-2.973282414170345778e+00,-9.211272150462025410e-01,7.522515217796748921e+00,1.653386025437370233e+00,-4.912555230283392471e-01,-8.194742470260882428e+00,-3.507147567610741312e+00,5.511891219727638180e+00,-7.518317191358263152e+00,-2.646410165435788997e+00,-3.140727604161089204e+00,2.436487249146503054e+00,-1.624257727997723499e+00,-1.836021951642377026e+00,1.640305314059383957e+00,3.699617303373070598e+00,-2.465128650528982668e+00,5.291997371932147587e+00,-3.237345166643208483e-01,6.233398928276718820e+00,1.270802975648179789e-01,2.481015767653922843e+00,1.773725595922074350e+00,-2.051601616429195030e-01,-5.657104032872138255e+00,-5.172651983491790340e+00,-6.892892186963537782e+00,-3.820923886948561776e+00,-2.338161882997727758e+00
4.023964508487070546e+00,-5.136439466375795959e+00,-1.767470783560715963e+00,9.763022348170354192e+00,-2.807260029841127658e+00,-8.935945006039940353e+00,-2.644766661017414311e+00,-1.756286332601868949e+01,-4.146102383140885195e+00,-3.872001006918919686e+00,3.407981274543143257e+00,1.685057809819204167e+00,2.795898060435827226e+00,-4.493363084506482252e+00,1.013675191615728277e+00,3.568705047055620305e-01,5.447217477321173451e-01,1.316655314267295829e+01,-7.740401160823877191e+00,-3.327234823166282052e+00,5.828643611718246298e+00,-4.967151700967491479e-01,1.116189362762757575e+01,1.093182333803984463e+01,-3.236964955565064805e+00,-1.577519829973603294e+00,-3.001300144268201464e+00,-7.083760890811041655e+00,8.861800055219021033e+00,-5.901665921597231801e+00,-1.412711633388294530e+00,-6.218501465848067511e+00,5.903946167171192361e-01,-1.062191997684267442e+01,1.203162069168642390e+01,5.265939482521222459e-01,-8.332415029872773715e+00,2.164505665969508108e+00,3.483557791238978574e+00,-3.314867529104713828e+00,-9.234877326195881864e+00,-4.327365935087291726e-01,-1.447293273734011176e+00,-1.519985307208339442e+01,8.932298888516145396e+00,2.033815217620879690e+00,1.697347823093076080e+00,9.438702582641761429e-01,-8.775921459649767442e+00,-1.076913992435096112e+00,8.317373450808432267e+00,-3.344266437742096088e-01,-8.362096207725034702e+00,3.060261744275529328e+00,1.206216440990076499e+01,4.841540375662631845e+00,1.333225731791884971e+00,2.791198371755275076e+00,-1.929464110519283793e+00,-1.139516369687695629e+01,-1.168333584965750127e+01,-7.321988033398147522e+00,-4.461969836797338829e+00,-9.022683525613349076e+00
-5.601214731167214467e-01,1.427952637439421357e+00,3.124050616917510292e-01,-3.010861634921510266e+00,1.457568663877260251e+00,-7.870410751036965857e-01,2.439315035759523909e+00,3.269896036584082344e-01,-2.599075379697512567e+00,-1.910748076696845432e+00,2.030695027350374104e+00,-3.041401917325894377e-01,-1.537808105399686376e+00,-3.969811656784843490e-01,-2.556571949199883065e+00,-5.703705017252590492e-01,-3.323744057184470524e+00,-2.112290138210544121e-01,9.857206474320352463e-01,8.846599144086040312e-01,-2.934791788197224527e+00,2.602124621441670449e-01,1.921221006182416424e-03,-3.210987554219220108e+00,-3.589960399206320041e-01,6.494234779300385174e-01,1.013190439955056865e+00,-8.118675447885694840e-01,-2.126301643749203940e+00,1.680869469061098798e+00,-4.631573370294016501e-01,3.693297667301517428e+00,8.035459525129864389e-01,2.729130026272156062e+00,-1.811228428097966026e+00,2.145469058450714783e+00,3.500574071281735034e+00,-2.564256126716979445e+00,2.287265970081298061e-01,-5.696338802948018865e-01,2.217268909278805822e+00,-1.352585744927528921e+00,-2.049552145631858835e-01,2.330887440504013419e+00,-1.237563928703586225e+00,1.300198815016323506e+00,-1.950536741817788799e-01,4.864124506195773301e-01,4.259721268944223205e-01,-3.751394305285564723e-01,3.262974921352569946e-01,3.371030633795470521e+00,-1.128969843014575147e+00,-4.213052265120337481e+00,-3.884708976025395444e+00,1.408156672150647548e+00,4.303615366362144590e-01,5.493007425982615599e-02,-1.958609910452232317e+00,3.374230062686116138e+00,3.533039580379424005e-01,5.401323322877352950e+00,-1.823311083209463224e+00,4.367187754714796921e-01
-2.650260689011773252e+00,-7.679099943961160690e-01,5.129852838165399831e+00,5.661264636554129481e+00,-6.247276289519797743e+00,5.764750620615455290e+00,-4.637664424839521793e+00,-6.381247834672981512e+00,3.766881179527767465e+00,8.275083365408409719e+00,8.709946129307553520e+00,4.130915059233671194e+00,2.826204342776126310e+00,7.274690991355959868e-01,3.029508883537416430e+00,-1.775185701487336454e+00,1.007485062173529400e+01,1.362617600770229309e+01,-3.528248627995591580e+00,-8.751960071987170409e+00,5.984389487085183035e+00,-3.374427945605589230e-01,5.510235333341831243e+00,1.163173334431462358e+01,-6.078164547879858048e+00,-2.855220589503526085e+00,-1.080712220737349760e+01,3.476075183309718319e+00,4.475843893755770075e+00,-3.458967832487026328e+00,8.751894616521342485e+00,5.047641902920934065e+00,6.667018289696344802e-01,-3.791421395984321041e+00,1.245060143339656022e+01,-5.299144980880384992e+00,-5.182815992553210904e+00,1.248819976090429495e+00,3.026234598431098544e+00,-1.508387140954910555e+00,-6.850080284708996992e+00,1.126995703454650943e+00,-7.748847352243979358e+00,-7.245273622094603461e+00,8.952019444529810244e+00,3.342603000769234778e-01,-1.062301186751588666e+01,-4.047818915434450382e+00,-6.862999653725160520e+00,-1.108410690928627540e+00,-5.162897175813034423e+00,-1.213564083677441907e+01,4.342824402320630384e+00,5.442569446911759812e+00,8.663636387392530835e+00,-5.736748185572968950e+00,3.084899913172366226e+00,-4.011007974921201757e+00,2.837435731792357974e+00,-7.394763452684737892e+00,-8.922546549664700510e-01,-1.300800820319220641e+01,5.087888118610610633e+00,2.691714327649402883e+00
2.116570184395568432e+00,-4.470316179977909421e+00,2.237218996322439812e-01,1.002261611951416853e+01,-5.944223007518652402e+00,-4.519007229850984686e+00,-2.481188280936020174e+00,-1.292723459827020172e+01,-1.557583757544803937e+00,1.547260195276908057e+00,7.887169904396278852e+00,5.308620980292227287e+00,-5.777458172353568955e-01,-2.484629371810888276e+00,6.688590351998661143e-01,7.968223941440074620e-01,-1.253060549833705295e+00,1.151174882895898399e+01,-6.729950884510255804e+00,-3.604622199134224658e+00,3.769057981031497473e+00,2.978189856584647188e+00,9.265527544863225273e+00,8.292841535670872233e+00,-3.406130565420244949e+00,-4.997162384992814843e+00,-4.805656681298383859e+00,-4.271877148619958930e+00,1.229299510452409372e+01,-2.024375162337155309e+00,3.690109406204840070e+00,-1.707301269184639647e+00,2.263511279855992431e+00,-6.934691084181046961e+00,1.093158248833222501e+01,4.024151003063447085e+00,-9.012245200292609226e+00,9.308113811870003529e-01,1.184775498960310092e+00,-2.750334341118805703e+00,-4.918446924279685994e+00,-6.624014275828999931e-01,-6.166373040896417024e+00,-9.801236514345173845e+00,1.100018942829388813e+01,6.168058432201437569e-01,-2.772128082183446196e+00,3.882381883311192272e-01,-8.001362312051773173e+00,-1.187983231505226556e+00,3.583272360409019086e+00,-7.403959022777162335e-01,-6.136060951614623171e+00,2.308052851692286467e+00,8.422469184648193163e+00,2.935529919576359337e+00,2.935786421254670042e+00,6.053062790084235978e+00,-1.036181036395684707e-01,-7.329777298413373998e+00,-6.991342785744419253e+00,-4.349382816946838481e+00,-3.482438734760348709e+00,-7.656021465679666349e+00
