-6.804920078261293526e+00,-1.306700519643759106e+00,4.268464592735425001e+00,-7.694570644604397103e+00,-1.162640842644755068e+01,-6.607478628487424288e-01,-4.351771291871108005e+00,5.504651063429408353e+00,-3.121091298039071926e+00,-1.080699386144138607e+01,7.959668573819512760e-01,-2.221404531389088000e+00,4.833351375686686602e+00,-4.610679222636272279e+00,2.899956670072378451e+00,1.195082600000735340e+01,1.180773082299757348e+01,6.851729039256576392e+00,-1.889764165069848678e+00,4.267315924441786312e-01,2.790131778286367492e+00,7.919715572555840133e+00,-6.785221486664012147e+00,4.761859097410300556e+00,3.121314417334455360e+00,8.144836119625299631e+00,4.010688733416435170e+00,4.642536154407887139e+00,-1.060406342583493533e+01,-3.810186052800048073e-01,8.171419444508915220e+00,-2.031802255563537329e-01,4.228005973288593289e-01,5.829065728336199292e+00,-2.568481761200978486e+00,-6.393058629648289859e+00
1.912966872510166638e+01,2.507211928554873848e-01,5.494099617402703473e-02,6.908291546220586277e+00,1.081700331353414590e+01,-9.000549082289882818e+00,2.867248030018399785e+00,-2.383328172869708439e+00,6.638925183572939481e+00,7.913445975850603276e+00,2.575189661042039280e+00,1.307509061851195531e+00,8.183787391621618612e-01,-8.863913063344385890e+00,-4.813633739269032041e+00,-4.570733394142587613e+00,4.150706721716915126e+00,-1.148113091140625919e+01,-6.402338798360039718e+00,6.765925415116466723e+00,-1.096155808304140500e+01,-2.826443182112850838e+00,-1.552101469856087546e+00,-4.875453489845803512e-01,-4.957032779546943324e+00,-3.804397959460138701e+00,-5.445943505413010755e+00,-2.293536251762275491e+00,5.632840348467261782e-01,4.647554020338846570e+00,-1.285295031130107901e+01,-3.960465708457767242e+00,-2.560611044615497267e+00,4.316892287444659360e+00,8.790830151496779266e+00,7.462668124903078848e+00
-2.751011915666294882e+00,8.443083741937709163e-01,-1.605559895945652071e+00,5.495413708914598239e-03,-5.043915835844237527e+00,-1.581310060761560665e+00,2.474321220977757640e-01,6.795862067799652628e+00,-1.878431962357510088e+00,-2.655494576398755857e+00,-1.335729118446330688e+00,-3.167651166108645278e+00,3.065941045651959573e+00,-8.746544054802580348e+00,3.623166645910041339e+00,3.743371589527167309e+00,4.855521498159964366e+00,5.622993217572522795e+00,-1.365740207025335495e+00,-7.677938206508836405e-01,-8.984731592288484059e-01,1.192290838920062379e+00,-2.127985354921666517e+00,2.901837114576343968e+00,-2.235105551019783476e+00,2.256576902955356179e+00,1.927756533056981914e+00,-7.081631974318536304e-02,-6.916743015602420996e+00,8.177476914388017715e-01,7.124474756414461929e+00,8.217828969890872415e-04,-3.699068902306042350e+00,4.143336929352662956e+00,8.535901833518120263e-01,-3.675868560811367924e+00
-1.080720102009109596e+01,7.643185622695650716e-01,-7.185129876463290266e+00,2.933593855053525878e+00,-2.661764711785518100e-01,7.389343367650710981e+00,4.213940316531254560e+00,-3.074526204838490706e+00,-4.652565012386468801e+00,3.243971000112936043e+00,-3.548704117939237346e+00,-1.623561505724373299e+00,-6.882876522105286554e+00,1.215498669334980519e+01,2.842140127563549168e+00,-7.223482944032052266e+00,-1.728729027024382248e+01,8.820181890426500360e+00,6.254771814462818824e+00,-7.126462815097047709e+00,1.068075649885743417e+01,-9.875751029046757168e+00,1.009249297750247543e+01,-4.821045815298518278e+00,-2.120722754236644914e+00,-5.543315919843749384e+00,-1.172951134955003250e+00,-1.508606460349174005e+00,1.223251383237130874e+01,-1.709375530311226132e+00,2.607265459597037704e+00,2.550414852088709328e+00,-1.006168589281276837e+00,-1.603543387191206548e+01,-4.575917164244883928e+00,-5.373536280725067726e+00
1.185021215734545841e+01,4.890840680293277454e-01,1.225624264819118681e+00,5.134688800991951574e+00,8.865644817230894148e+00,-4.994302027316719350e-01,1.959513737433980829e+00,-1.066079939065974358e+01,7.836866295549746120e+00,3.963381205823826470e+00,4.000983865176605647e+00,5.694681090397329726e+00,-4.001450381301097536e+00,8.863010110883276838e+00,-9.261467999652673200e+00,-9.308672596829016044e+00,-9.418184000220897190e+00,-1.101439954351385708e+01,1.225806397162671368e+00,1.151828628492729711e+00,-4.902896912463786450e+00,-6.120208767856494703e+00,6.487464615184133976e+00,-5.714892745650824502e+00,-8.848824935379582257e-01,-5.410229826147848975e+00,-6.147634609583358944e+00,-1.300997745557787022e+00,1.142332756643066460e+01,-1.198013091140472719e+00,-1.449023825526824716e+01,-7.860712846814231491e-02,4.405428824825897038e+00,-4.179823469141457970e+00,2.571839361798403667e-01,6.735914179430949389e+00
3.407472525810618436e+00,-2.662796394358029062e-01,6.616384840010050894e+00,-5.076760338397205530e+00,-8.125723402788527228e-01,-3.502387402917007009e+00,-2.244348760912601382e+00,-2.935579477337678878e+00,4.369645126145298875e+00,-7.320979188026510265e+00,5.287498116276727167e+00,5.306434868151660211e+00,1.462937479997398871e+00,5.135554602854145223e+00,-8.404494046937195151e+00,3.669898934411789604e+00,8.949977539088054268e-01,-7.253954243255334333e+00,2.647301455316345198e+00,-1.230319485451701222e+00,-3.327209696517916537e-01,3.195043719225062695e+00,-3.754205050541046695e+00,2.002509212030536112e+00,3.958209107792547865e+00,3.127029702747304185e+00,4.948814786828812373e-01,2.850078542511924606e+00,2.077977714517109109e-01,-2.351235821564010564e+00,-1.427488352338995625e+00,2.009023537173217910e-01,6.685967484135286298e+00,4.793523503621525350e+00,-3.399951025164134943e+00,2.451590028647338215e+00
-9.409706271659793231e+00,-1.980446610952369735e+00,5.203427071462376929e+00,-8.813428239941693221e+00,-9.006393706188262627e+00,2.861888539946584764e+00,-8.248656443190856002e-01,-7.473533504846738396e+00,-7.579349953497838133e-02,-1.114377459543371351e+01,3.339141622747242799e+00,4.745247651614913131e+00,7.808494369485254882e-01,1.187761544282469828e+01,-3.019825410131394161e+00,5.629923143446789346e+00,-5.771697737565156139e+00,2.321761043348061104e+00,6.306206039127808971e+00,-7.340042750131158478e+00,8.825908345084325646e+00,3.205365829485403051e+00,-8.492162700808439380e-02,3.276808441842197439e+00,5.531950046593360426e+00,4.101739007868136611e+00,1.978203623790224741e+00,1.111215764568278308e+00,4.027901709048584244e+00,-6.950121185267105872e+00,4.002776606663067227e+00,3.739870894338978236e+00,8.171168267458549295e+00,-9.602713371451303548e-01,-1.121727895806969322e+01,-3.676118960410347469e+00
2.276453643156947315e+00,-1.886931516036223777e-01,-1.775951715506444373e+00,1.176377220905554299e+00,1.942475469216289330e-01,4.086032417266996508e-01,1.733736945174268573e+00,2.346346135339207883e+00,5.209878216256378369e-01,2.545870979338939577e+00,-1.495101876743013092e+00,9.580246902018388910e-01,6.309903113742332259e-02,-1.082652374861050815e+00,-1.169525115453039721e+00,-2.539544297374603410e+00,-2.677528239630197149e+00,1.457545272688765881e+00,-6.622471785802342970e-01,3.626943715868368390e+00,8.491879820407317592e-01,-3.733297583260657859e+00,1.753430360879290939e+00,1.916295405293998666e+00,-2.425410679957576754e+00,-4.890622355979454827e-01,-5.521684524133355643e-01,8.065465769735957746e-01,1.093883547892404717e-02,-6.387895093561810622e-01,1.913834307252252565e+00,3.185901201814623218e-01,-1.882679523764248408e+00,-1.570137856610432703e+00,5.145141624970335226e-01,2.314942380178293402e-01
-7.889019967639134379e+00,-3.462562621527460194e-01,2.505287861803597416e+00,-6.176656409619119437e+00,-1.023345442594759547e+01,-5.379902250508982187e-01,-5.120183750054070337e+00,6.239753930221239031e+00,-3.266927435149733050e+00,-9.994307800293753985e+00,-5.201158964283147945e-02,-3.851037830631588665e+00,6.326096566058183157e+00,-5.506865348583680486e+00,6.380794288496884903e+00,9.821832005017013145e+00,9.758446156334009913e+00,8.989592209918905397e+00,-1.062830045445264604e+00,-1.776952693156403251e+00,3.786798265164288413e+00,7.614027100071628418e+00,-6.145826047651108404e+00,4.938186096530801983e+00,2.791375056956894696e+00,7.374989194733305276e+00,5.629883361576569989e+00,2.029409473580050527e+00,-1.067979308637228186e+01,-9.526465209182330973e-01,1.180294043034674090e+01,3.723952769835336962e-02,4.540079422112371921e-01,6.969088008836092030e+00,-1.685292267112540099e+00,-6.537382106302960239e+00
-1.010423525571984449e+01,-2.063498045639645007e+00,1.293626027576106896e+00,-7.216485613219878914e+00,-8.750884765401776733e+00,4.960233124799450444e+00,5.172922332974396742e-01,-1.308366525820183313e+00,-3.984001781767889661e+00,-1.044588518327457116e+01,9.976516481582384799e-01,1.216819677339110228e+00,-7.287225467107962817e-01,6.557496589668525111e+00,1.195552994216944498e+00,7.607062645585188854e+00,-4.648971325664680521e+00,6.989195360106505106e+00,2.756818787262784731e+00,-5.011269446025752750e+00,8.465210842304070837e+00,1.920412003644929477e+00,-1.232834844099278016e+00,1.087796836598601935e+00,1.758738828076484850e+00,3.888518554774839320e+00,1.471303753209208587e+00,2.010087060516402069e+00,1.977630691816891773e-01,-1.711832371766097483e+00,7.119031770732171083e+00,2.000540021796786583e+00,3.789568095097975320e+00,-2.844698169670744292e+00,-7.149685653805096130e+00,-5.536072307877298648e+00
-6.812700085017923790e+00,-6.740714794254329956e-01,2.381654787793965777e+00,-3.198670956510762942e+00,-7.967702797613346988e+00,-6.115159313909188654e-01,-2.362754245437771239e+00,7.266686077399823418e+00,-6.083758621548591705e+00,-4.943825760424383375e+00,-2.197362516824344691e+00,-4.565342625396662690e+00,3.643139167080192475e+00,-8.939782519089330748e+00,6.024949367901056618e+00,9.670195959975114164e+00,1.443401468191273018e+01,8.390773118730097124e+00,-3.361818687546131557e+00,1.085969097830516983e+00,1.385178065240655787e+00,6.218377802840281632e+00,-6.161403468489966784e+00,4.189062820326562075e+00,-1.308849191964100545e+00,5.785119897527687627e+00,5.268035102231359623e+00,3.384174317487670614e+00,-1.109778604294168325e+01,3.219070989035900610e+00,8.090588050113050045e+00,-1.604555021808710347e+00,-3.489423618249696712e+00,7.226676315771962678e+00,1.729175620455650320e+00,-2.811090812620384849e+00
1.487696216927699844e+01,8.349386336725623803e-01,1.049083411778098274e+00,5.150966007608725583e+00,1.455607769260390683e+01,-6.111307215165225237e+00,5.592320543283310741e+00,-5.655738943285253839e+00,8.650639913613712650e+00,1.089228781422209558e+01,3.158264883069865636e+00,5.268419209944833703e+00,-4.069299229442662202e-01,1.182033041111670180e+00,-7.669031607185472055e+00,-9.759024909110211254e+00,-2.753991998167256483e+00,-1.733362000067191744e+01,-2.309041686137281779e+00,4.950175934180355064e+00,-1.086699727530090342e+01,-3.718353967252668646e+00,3.122930772496234297e+00,-5.497639564852491390e+00,-4.012680081609114602e-01,-5.754218756872553797e+00,-6.001680106662989012e+00,-3.332666042929790517e+00,5.332357813318759021e+00,2.348459162795355937e+00,-1.497714532629966122e+01,-3.822306301664547767e+00,-5.399033022023871919e-02,1.858527627251548298e-01,5.630503626625695368e+00,9.890123074062472597e+00
-1.041850404772554484e+01,1.702367637618591889e+00,-4.841936254427200659e+00,-5.964753817548603676e-01,-7.040877426251226368e+00,1.194178469534474152e+00,-2.687677838536494335e+00,7.854534073213367940e+00,-6.818264256833311165e+00,-1.619858533170918546e+00,-5.257727208459208157e+00,-3.033479314543639838e+00,3.145223208719322150e-01,-6.543555922083868381e+00,6.797303182869293359e+00,4.014770498068880755e+00,2.978916989781425162e+00,9.224716840232021653e+00,-3.978394921989783395e+00,-8.008297907493723278e-01,3.047448081650370177e+00,2.044067256703183233e+00,-2.206572217113130563e+00,3.469492918884733434e+00,-9.492899896019031392e-01,3.055718298463091731e+00,4.191684170534303533e+00,-2.521020759196914707e-01,-4.932483641492288129e+00,1.402955020643106288e+00,1.197837163515363734e+01,2.162817182122690696e+00,-4.706316127715125752e+00,2.121209475231877306e+00,8.219711201720880656e-02,-5.878674496784903170e+00
-3.602617407069113487e+00,-9.269479959001115654e-01,4.518864096704924727e+00,-2.881205479509653333e+00,-5.172530763592763314e+00,7.916772967662735194e-01,-1.852528964199259720e+00,-1.080375533277256661e+00,-1.773767090165814242e-01,-6.446017921448313537e+00,2.892215646504896931e+00,1.329026905153187776e+00,1.803200983623845399e+00,3.141184389176260972e+00,-1.796151639097917529e+00,3.465729629124441047e+00,2.613915176815879704e+00,1.806017691940559278e+00,2.006661678785924607e+00,-3.165132426990921566e+00,3.413269265794621088e+00,4.322374289577848749e+00,-4.517184388261195060e-01,3.736926751504308086e+00,5.715172808118682113e+00,3.528119005492474258e+00,2.884311485390037344e+00,1.187516814171593715e+00,4.692088342608478069e-01,-4.291443877188763523e+00,3.593798485472359694e+00,1.067712607208413100e+00,1.366600526511703828e+00,2.416808428805368170e+00,-3.659540296199442988e+00,-2.759573304128314586e+00
1.083221661187583340e+00,-2.543169146816821602e+00,5.949312323670683966e+00,-7.862296317611592755e+00,-3.365394014670860301e+00,-9.268719515409259424e-01,-2.516919706776157284e-01,-1.003237813558142122e+01,2.043447379570924483e+00,-8.864196010308788232e+00,5.465262705344737348e+00,5.673018409946055662e+00,1.633129922618655971e+00,6.729663816419328093e+00,-7.337550416109515083e+00,5.339205504429520133e+00,-1.975872026358098221e+00,-5.927420601089449015e+00,6.995555757013645959e+00,-3.430590124800604546e+00,2.502975343782782858e+00,2.892593136849008317e+00,-5.088960736673904250e-01,1.242628871749677177e+00,4.260646218508763461e+00,3.012650419850113614e+00,-2.133614638416634790e+00,3.424223730827830270e+00,4.367033468534156526e+00,-4.128664726694550424e+00,-4.389327720284157408e+00,2.076201036204149641e+00,6.223435186156286214e+00,2.454706412924118286e+00,-7.297900606768785714e+00,4.548746778812015279e+00
-3.659931626600762544e-01,-2.734523160791445529e-01,7.614114815039672024e-01,-8.267200450484276653e-01,-8.980615286857007717e-01,8.593394636774562834e-01,-1.390085767622324830e+00,7.556722664240284715e+00,-2.120213109153722186e+00,1.456665262420118401e+00,-7.483286678586071883e-01,-3.562765297062470360e+00,3.338171456647210267e+00,-1.015237275294850505e+01,6.070519941903021355e+00,2.759875504171940275e+00,9.496906585504907738e+00,4.543283800890326241e+00,-3.468832048591259376e+00,4.956765760037359136e+00,-3.877764021770070624e+00,3.849020779487513977e+00,-2.425019623860724227e+00,1.622270256112250397e+00,-1.261134672887308295e+00,2.846562002058887764e+00,2.136319186251445235e+00,9.816173163166690419e-01,-9.826688987163725741e+00,5.016033911132553591e-01,4.270114989805326111e+00,-1.193229260333798392e+00,-4.273371469574976267e+00,6.448280001268583028e+00,5.087199680922841694e+00,-2.333048233832004659e-01
-4.915571596056897086e+00,-2.589084139900915904e+00,5.785291827666396713e+00,-8.748189527935430476e+00,-6.922609258370281182e+00,7.968722199564521880e-01,-2.060381706142212721e+00,-7.998896378396713303e+00,2.628063589752514861e+00,-1.235342243455757050e+01,4.791712744837683502e+00,5.882288119089582601e+00,2.992501985389621755e-01,7.693224482219909177e+00,-5.864128357154482885e+00,6.332763153945728973e+00,-1.324911804434771412e+00,-7.121210639017028221e-01,5.096281788263713253e+00,-4.888065316199673660e+00,4.408879904677519335e+00,4.449544764817610520e+00,-3.202082036002927623e+00,1.424722699348190513e+00,3.055579469814924565e+00,5.927817534036319280e+00,2.587570656133856506e+00,3.652367160864694373e+00,2.093576509505510774e+00,-5.689438864439244625e+00,1.891092530882075406e+00,2.941800260948693513e+00,8.903564291333884384e+00,2.496940409029321017e+00,-9.894683703054244717e+00,-1.754226027719835379e+00
-2.547945650779076310e+00,-1.196316671870180315e+00,-1.662867757107213684e+00,-4.840836976854557827e-01,-1.126943264607126238e+00,1.584874164593623735e+00,1.691778886175406615e+00,-1.141469769328052886e+00,-1.395017297818675672e+00,3.161921691630327214e-01,-4.862326056377792582e-01,1.671683422190900714e+00,-6.370433617108991475e-01,3.293496328032770482e+00,-1.091845324870183820e+00,-2.756094535745449825e+00,-3.806804792418777339e+00,-1.180224157491419401e+00,8.738096377903515899e-01,-4.634354887934755141e-01,1.084414484939756118e+00,-1.023209982460328904e+00,3.575419197724455600e+00,8.800667763451406334e-01,1.537965559347074240e-01,-6.547218160080919835e-01,-6.511813683064786584e-01,-1.331053982372397693e-01,3.974857618084480571e+00,-1.971016053419098579e+00,1.006350411670729583e+00,-5.760856612739617688e-02,3.215640901034950705e-01,-3.489068913983182085e+00,-3.293652827139554873e+00,4.232394818984996920e-02
3.181484856078672596e+00,2.444250335490506743e+00,-1.918365034744082598e+00,2.996221042531776124e+00,4.959059530943743965e+00,-1.624227626471328234e+00,6.037092299428281628e-02,2.241644106307392192e+00,-2.021064569530583999e+00,6.333091699354461035e+00,-1.434841135078649410e+00,-3.592211612948390531e-01,-4.067404232547752185e-01,-3.703202716216639434e+00,4.841135856656088032e-01,-4.348294297893764870e+00,-5.174189894549636737e-01,-2.389028588159530564e+00,-1.548343387747713962e+00,2.416732795766894704e+00,-2.392620618561891899e+00,-5.815143143758696453e-01,1.425844663417045410e+00,-2.928678122228896008e-01,-1.851286602739016018e+00,-3.687932755900527049e+00,2.435190682609896795e-01,1.520389823317397582e+00,2.395029064937361230e-01,1.941396149446831476e+00,-2.487206771113934956e+00,-2.109295475812904996e+00,-4.486244662609057521e+00,-1.233894172403065870e+00,5.637679242535006630e+00,1.794242968069413191e+00
-6.147283250342115757e+00,1.811653545716926050e+00,-3.905861556968213133e+00,1.240009428598030983e+00,-1.789340805765236242e+00,3.479024308418362743e+00,6.651311902637122575e-01,3.963098176242639603e+00,-2.748093789069723236e+00,1.246144891702841706e+00,-3.571756941610680247e+00,-2.140043685178597332e+00,-2.418406697721152021e+00,3.542560616906974325e+00,3.835135408680057978e+00,-1.808299056477246980e+00,-5.377385871019966679e+00,5.170859302777008892e+00,1.087672038621034343e+00,-1.136850002071848609e+00,5.910332745621536432e+00,-3.282081512371928245e+00,3.617689116085502032e+00,2.035460209940054277e-02,-1.295800624570328630e+00,-3.319058756885972183e+00,7.810631828943703781e-02,-1.463459495854217973e-01,3.405168971682293932e+00,-1.923338165040615610e-01,5.553293756363001599e+00,2.278241857178962881e+00,-1.700592620385253051e+00,-6.480764512554419099e+00,-2.480590389522314254e+00,-4.011040682336672880e+00
7.792122540180052681e+00,1.330831254153196364e+00,-4.747921807478835632e+00,6.124138787604949563e+00,6.591102432625747021e+00,-3.303394182581063099e+00,3.272499477276667346e+00,3.845826340497104034e+00,1.922578989640485680e+00,9.120273293555118954e+00,-3.500709277016437415e+00,-3.064104863164233361e+00,-5.049644678189264546e-01,-8.915058719088296613e+00,3.179553711170661767e+00,-4.424128870651417245e+00,4.059310011615839819e+00,-7.358638394055487808e-01,-6.635414584569435448e+00,7.749362745692407017e+00,-6.914624334749501777e+00,-2.783900609514834201e+00,8.750064003886027786e-01,-1.129240141809573217e-01,-4.848205133011189716e+00,-2.954580639488884941e+00,-1.205826188463675841e+00,-1.408964897401320249e+00,-3.322584769058169130e+00,3.489458636340411868e+00,-2.968859280569112524e+00,-1.563164773773831007e+00,-5.776915821862868228e+00,-1.223157953280760601e+00,8.289611493540634868e+00,2.800438158549564349e+00
