-6.804920078261293526e+00,-3.954846642373502252e+00,-1.306700519643759106e+00,-1.318524756548517640e+00,3.008927494467537933e+00,8.954553009469355729e+00,-8.145044618445734130e+00,5.235921443327016256e+00,4.268464592735425001e+00,-5.824348844537221126e+00,-8.256583379573914527e+00,2.395283464795540329e+00,-7.694570644604397103e+00,-1.162640842644755068e+01,6.245792645758834638e+00,9.330320467587064570e+00,5.292902207298898709e+00,-6.607478628487424288e-01,-5.870662079463455640e-01,-9.710288110893625646e-01,4.941304086285696506e+00,-1.696775728941323003e+00,-4.351771291871108005e+00,1.495588796177745117e+01,5.504651063429408353e+00,1.376903336012783541e+01,-4.950887634309845353e+00,-5.590883468792364752e+00,6.825483105219116275e+00,-2.382712447986848336e-01,2.016240068822083398e+00,8.463210724748138958e+00,-7.492896481911796691e+00,-3.121091298039071926e+00,-1.080699386144138607e+01,7.959668573819512760e-01,-4.397376690413300260e+00,-1.363559246698250149e+01,3.812291276191652756e+00,1.272269036411298337e+01,-7.600361965318355395e+00,9.739783814568060194e+00,5.461043375271529499e+00,1.373041695167452669e+00,-5.862713578665498915e+00,-2.221404531389088000e+00,1.119216430046762412e+01,-3.795157246455847844e+00,4.833351375686686602e+00,-4.610679222636272279e+00,-3.320058090609849799e+00,2.899956670072378451e+00,1.195082600000735340e+01,1.180773082299757348e+01,6.851729039256576392e+00,-1.889764165069848678e+00,4.898018366973221127e+00,1.123828826380989465e+00,-9.515864911395199854e-02,4.267315924441786312e-01,-1.225749236977503998e+01,2.790131778286367492e+00,-2.062307959870393947e+00,-7.664019712067609014e+00,-1.280781016309287068e+01,6.025412519040101778e+00,7.919715572555840133e+00,-1.959586650331177626e-01,-8.094914149499503608e+00,-4.952822759937651753e-01,-8.792685210229388204e+00,-7.262566948666480116e-01,-3.016276634581067206e+00,-6.785221486664012147e+00,-1.330785897840193499e+01,4.761859097410300556e+00,1.045519971600774767e+01,3.121314417334455360e+00,8.144836119625299631e+00,7.801989985765307445e+00,1.251213734304214675e+01,4.010688733416435170e+00,4.642536154407887139e+00,-3.741146031598111321e+00,-1.060406342583493533e+01,5.354572013383299023e+00,-3.810186052800048073e-01,8.171419444508915220e+00,-7.141970326989103057e+00,-2.031802255563537329e-01,6.434659090226352518e+00,-5.379597230451132361e+00,-3.676740976420527218e+00,-1.391914253071375995e+01,1.344509738547293942e+00,4.228005973288593289e-01,5.829065728336199292e+00,-2.568481761200978486e+00,-6.393058629648289859e+00,2.484972176342497452e+00
1.912966872510166638e+01,-4.984182104228920274e-01,2.507211928554873848e-01,5.243905881090239696e+00,-1.876646525829710921e+00,-1.480651784095704748e+01,2.164377414114068809e+00,5.867023659661375845e+00,5.494099617402703473e-02,4.895531377515927929e+00,1.953060408699519712e+01,6.670514372618642440e+00,6.908291546220586277e+00,1.081700331353414590e+01,-1.523842930942402862e-01,-1.130478977406679952e+01,-2.007038183859350067e+00,-9.000549082289882818e+00,-2.823130543994669228e+00,1.247671462017880595e+00,-8.041849045981028787e-01,-4.292842919333580198e+00,2.867248030018399785e+00,-1.949236820111430457e-01,-2.383328172869708439e+00,-1.360576118234812348e+01,3.663958505054675907e+00,5.148677827703900256e+00,-1.033125908736962018e+01,-5.638073232834756032e-01,-9.897847185409851534e+00,-1.377384644368617472e+01,1.003886243347674778e+01,6.638925183572939481e+00,7.913445975850603276e+00,2.575189661042039280e+00,7.630974196024255640e+00,9.157275771690029487e+00,5.439823650196664140e+00,-5.927775058807497111e+00,7.515970220737161256e+00,-4.871378747732936887e+00,-1.856704771225511141e+00,1.581216903612017166e+00,2.883200847227074703e+00,1.307509061851195531e+00,-1.159240400864942444e+01,-2.044636005623804653e+00,8.183787391621618612e-01,-8.863913063344385890e+00,1.112557504312025003e+01,-4.813633739269032041e+00,-4.570733394142587613e+00,4.150706721716915126e+00,-1.148113091140625919e+01,-6.402338798360039718e+00,1.005162390533026251e+00,-2.721525452306702952e+00,2.244385148276044184e+00,6.765925415116466723e+00,7.447258132470730985e+00,-1.096155808304140500e+01,-5.307974063796647712e+00,1.324092594853255456e+01,1.155020747801801662e+01,-1.509596875965996610e+01,-2.826443182112850838e+00,-3.712789532959706040e+00,1.569058412019032289e+00,-5.115119358960390272e+00,8.720820344898724485e+00,4.531906775973856050e+00,-4.465459751640034725e+00,-1.552101469856087546e+00,5.856511747075362484e-01,-4.875453489845803512e-01,8.663566142925491320e+00,-4.957032779546943324e+00,-3.804397959460138701e+00,-7.525410918850788278e+00,-1.147372458860214195e+01,-5.445943505413010755e+00,-2.293536251762275491e+00,-4.532762243335637375e-01,5.632840348467261782e-01,-1.572262455578212093e+00,4.647554020338846570e+00,-1.285295031130107901e+01,-1.805981893665423055e+00,-3.960465708457767242e+00,-7.311947528344320268e-02,1.244729391919165806e+01,7.321025679315380508e+00,5.853743482192937719e+00,1.604214174968917606e+00,-2.560611044615497267e+00,4.316892287444659360e+00,8.790830151496779266e+00,7.462668124903078848e+00,7.891535013246723906e+00
-2.751011915666294882e+00,-2.001865463403191825e+00,8.443083741937709163e-01,-4.590358146116597649e-01,4.284369092648527833e+00,-1.846016732363391366e-01,-1.806579972949987400e+00,2.754265394815843315e+00,-1.605559895945652071e+00,-3.737244709653535057e+00,-6.322446798893138764e-01,-2.477092665718346964e+00,5.495413708914598239e-03,-5.043915835844237527e+00,5.459629289514493777e+00,6.563783793817525414e+00,6.248288255100100663e-01,-1.581310060761560665e+00,2.401590552468889084e-01,-1.396112671963827268e+00,1.846577525880922499e+00,3.546353466968277246e-02,2.474321220977757640e-01,3.331226287886601245e+00,6.795862067799652628e+00,5.735767711273163982e+00,-1.479504784206803203e-01,-4.719940932590604987e+00,2.853488399132647402e+00,-4.287947467616025632e-01,-3.035593279615442786e-01,1.645641274921929131e+00,-4.612453063255553154e+00,-1.878431962357510088e+00,-2.655494576398755857e+00,-1.335729118446330688e+00,-2.151363010994368441e+00,-5.946896402415975835e+00,1.881955344786080175e+00,4.891627936621912864e-01,-1.331052764111901432e+00,7.007220271292550429e+00,5.621689215629738001e+00,7.682005155702202881e-01,1.334297509222201139e+00,-3.167651166108645278e+00,2.462442224017868941e+00,-8.270541736986083414e-01,3.065941045651959573e+00,-8.746544054802580348e+00,-7.758725691627011978e-01,3.623166645910041339e+00,3.743371589527167309e+00,4.855521498159964366e+00,5.622993217572522795e+00,-1.365740207025335495e+00,-9.471285292519129317e-01,-1.319385358985207590e+00,-6.756800537010436702e-01,-7.677938206508836405e-01,-1.982366023243838926e+00,-8.984731592288484059e-01,-2.919485213020330261e-01,-5.539495140064327749e+00,-1.779089887888241961e+00,3.718386650616874789e+00,1.192290838920062379e+00,-7.413821528049702181e-03,-8.385366813713606149e+00,-7.347412645435291711e-01,-6.961779360224372715e-01,-2.527633687076225044e-01,-4.826006636376036774e+00,-2.127985354921666517e+00,-4.806219130337212597e+00,2.901837114576343968e+00,3.833717659099380448e+00,-2.235105551019783476e+00,2.256576902955356179e+00,3.218403157886182253e+00,-2.153647162734177112e+00,1.927756533056981914e+00,-7.081631974318536304e-02,-2.594804404725296720e+00,-6.916743015602420996e+00,-4.732094765601146946e-02,8.177476914388017715e-01,7.124474756414461929e+00,-3.869771880496676530e+00,8.217828969890872415e-04,1.798078067724632856e+00,2.918949356921208160e+00,1.186916229006457879e+00,-3.887488387986693272e+00,2.050776359046669217e+00,-3.699068902306042350e+00,4.143336929352662956e+00,8.535901833518120263e-01,-3.675868560811367924e+00,4.022196476534103837e+00
-1.080720102009109596e+01,3.291865347859157520e-01,7.643185622695650716e-01,-3.307629406138445027e+00,-3.635196012230831109e+00,3.536324238174688439e+00,6.301734053969651583e+00,-1.344672818896954958e+01,-7.185129876463290266e+00,7.543893127757181905e-01,-7.622493691993120102e+00,-1.030882664377021918e+01,2.933593855053525878e+00,-2.661764711785518100e-01,-2.619971450041005845e+00,1.809818951749875504e+00,-2.364214508191059272e-01,7.389343367650710981e+00,-8.297906290145181663e-01,2.315635972773305573e-02,-2.893015393317242889e+00,7.337788336219453811e+00,4.213940316531254560e+00,-1.693491335238833173e+01,-3.074526204838490706e+00,-4.567112798523908168e+00,1.462886506122981878e+00,2.540289389562408573e+00,-6.408023488612716534e+00,3.422384974856508943e+00,5.713991105579113494e+00,-2.226352880437691972e-01,2.732612831777530893e+00,-4.652565012386468801e+00,3.243971000112936043e+00,-3.548704117939237346e+00,-1.862394053158206830e+00,4.332683160425084168e+00,-1.159553048767299721e+01,1.595995514983802543e+00,4.950904181298406037e+00,-2.573284127355927708e+00,-1.492996615051371823e+00,5.542236634308076448e-01,8.150826569858466542e+00,-1.623561505724373299e+00,2.783641784025665977e+00,1.188499586560429044e+01,-6.882876522105286554e+00,1.215498669334980519e+01,-7.883184890737743089e+00,2.842140127563549168e+00,-7.223482944032052266e+00,-1.728729027024382248e+01,8.820181890426500360e+00,6.254771814462818824e+00,-7.137971745391227252e+00,-2.241473869855552969e+00,-2.306495187895510668e+00,-7.126462815097047709e+00,8.066296657075989529e+00,1.068075649885743417e+01,3.402630459773404059e+00,-4.463167199314464817e+00,5.413079950804639218e+00,7.887647921038359655e+00,-9.875751029046757168e+00,5.881628141032503088e+00,5.573670489979313025e+00,7.729696743234675260e+00,-1.842686010148493647e+00,-2.059758767958872472e+00,5.514258502265660056e+00,1.009249297750247543e+01,1.821943853232770749e+01,-4.821045815298518278e+00,-2.054526736830771583e+01,-2.120722754236644914e+00,-5.543315919843749384e+00,-4.774981735551930839e+00,-5.326983558648509032e+00,-1.172951134955003250e+00,-1.508606460349174005e+00,8.097918689505192447e+00,1.223251383237130874e+01,-7.963229687620579922e-01,-1.709375530311226132e+00,2.607265459597037704e+00,7.913100892700961175e+00,2.550414852088709328e+00,-7.340030115357250473e+00,-1.462548271305082581e+00,-1.513198550207480064e+00,1.317576367050379460e+01,-3.112016170866692466e+00,-1.006168589281276837e+00,-1.603543387191206548e+01,-4.575917164244883928e+00,-5.373536280725067726e+00,-1.017766822423967277e+01
1.185021215734545841e+01,2.755449042505171864e+00,4.890840680293277454e-01,2.108838774297150831e+00,-9.834065731956551204e+00,-8.049721799303020120e+00,6.190063955731355705e+00,-2.760060218056763492e+00,1.225624264819118681e+00,7.430744936858795668e+00,5.816034102170702269e+00,4.223011351357694565e+00,5.134688800991951574e+00,8.865644817230894148e+00,-7.149879525138143066e+00,-1.210872464101902679e+01,-4.089763904786207771e-01,-4.994302027316719350e-01,3.209831931541384797e-02,-3.028290282166321568e+00,-1.270265462230473652e+00,2.525030124995742975e-01,1.959513737433980829e+00,-7.259976888722404986e+00,-1.066079939065974358e+01,-1.210580546222744758e+01,3.046550831824970107e-01,8.806110513718888200e+00,-6.666849093819524619e+00,3.860615629005208493e-01,-3.359539543372402015e+00,-8.732969650339947876e+00,7.625020786653923466e+00,7.836866295549746120e+00,3.963381205823826470e+00,4.000983865176605647e+00,6.172184779799847476e+00,1.600024517310579597e+01,-5.590798918697304387e+00,-3.408773355003667849e+00,5.222761705835778479e+00,-1.046724515071592165e+01,-8.957068136193084840e+00,1.425527388293290620e-02,5.556631302732181199e-01,5.694681090397329726e+00,-9.715821998920436187e+00,4.094079558782923733e+00,-4.001450381301097536e+00,8.863010110883276838e+00,3.496663473666113298e+00,-9.261467999652673200e+00,-9.308672596829016044e+00,-9.418184000220897190e+00,-1.101439954351385708e+01,1.225806397162671368e+00,2.599986634768305827e+00,-1.403668886176241193e+00,-5.975450113454763290e-01,1.151828628492729711e+00,8.569761456452908988e+00,-4.902896912463786450e+00,-9.185542037798699599e-01,1.226841471029050901e+01,5.687467365158121346e+00,-7.939774488555014109e+00,-6.120208767856494703e+00,-1.584592565343499349e+00,1.181532933299532040e+01,8.870028221145995762e-01,3.719354211709343883e+00,2.775168971608043655e+00,5.618116296474914506e+00,6.487464615184133976e+00,1.024608357866208408e+01,-5.714892745650824502e+00,-5.433796978849752435e+00,-8.848824935379582257e-01,-5.410229826147848975e+00,-8.662673990387450118e+00,-3.023247702043247553e+00,-6.147634609583358944e+00,-1.300997745557787022e+00,6.409988790254433688e+00,1.142332756643066460e+01,-5.992452716692781678e+00,-1.198013091140472719e+00,-1.449023825526824716e+01,7.157236646415915615e+00,-7.860712846814231491e-02,-2.845973163975072495e+00,3.811251918589363186e+00,-8.410249779892158273e-01,1.027467305488381477e+01,-3.431679758818938719e+00,4.405428824825897038e+00,-4.179823469141457970e+00,2.571839361798403667e-01,6.735914179430949389e+00,-1.573655983520737989e+00
3.407472525810618436e+00,4.126931830465894180e+00,-2.662796394358029062e-01,-7.817375663656134233e-01,-2.418208512441201385e+00,-2.455771342957075998e-01,-2.853079760155714073e+00,1.012103629236636104e+00,6.616384840010050894e+00,-1.734247812959423207e+00,-4.740236238998663865e+00,3.144209543564600473e+00,-5.076760338397205530e+00,-8.125723402788527228e-01,-1.795398178035924497e+00,-1.315065161147416672e+00,2.739275320406276304e+00,-3.502387402917007009e+00,1.473087523916706498e+00,-4.097640405964140697e+00,7.923010429516994524e-01,-4.424543549999460978e+00,-2.244348760912601382e+00,5.969287930753304217e+00,-2.935579477337678878e+00,5.334372919491091380e+00,-4.204906795849360002e+00,1.161032693896167256e+00,3.884450306175383005e+00,-1.401739145029065270e+00,3.886899481624294328e+00,1.450005246560815975e+00,1.116311559991247204e+00,4.369645126145298875e+00,-7.320979188026510265e+00,5.287498116276727167e+00,2.817981702861664939e+00,2.154339919593136976e+00,-1.659525895318316735e+00,3.868657940487790103e+00,-4.756595201992801059e+00,-5.166893976523540211e+00,-5.445503611548464740e+00,-1.742961533231875304e+00,-1.249567715050778460e+01,5.306434868151660211e+00,1.109210379368863464e+00,-2.973282414170345778e+00,1.462937479997398871e+00,5.135554602854145223e+00,-9.211272150462025410e-01,-8.404494046937195151e+00,3.669898934411789604e+00,8.949977539088054268e-01,-7.253954243255334333e+00,2.647301455316345198e+00,7.522515217796748921e+00,1.653386025437370233e+00,-4.912555230283392471e-01,-1.230319485451701222e+00,-8.194742470260882428e+00,-3.327209696517916537e-01,-3.507147567610741312e+00,5.511891219727638180e+00,-7.518317191358263152e+00,-2.646410165435788997e+00,3.195043719225062695e+00,-3.140727604161089204e+00,2.436487249146503054e+00,-1.624257727997723499e+00,-1.836021951642377026e+00,1.640305314059383957e+00,3.699617303373070598e+00,-3.754205050541046695e+00,-2.465128650528982668e+00,2.002509212030536112e+00,5.291997371932147587e+00,3.958209107792547865e+00,3.127029702747304185e+00,-3.237345166643208483e-01,6.233398928276718820e+00,4.948814786828812373e-01,2.850078542511924606e+00,1.270802975648179789e-01,2.077977714517109109e-01,2.481015767653922843e+00,-2.351235821564010564e+00,-1.427488352338995625e+00,1.773725595922074350e+00,2.009023537173217910e-01,-2.051601616429195030e-01,-5.657104032872138255e+00,-5.172651983491790340e+00,-6.892892186963537782e+00,-3.820923886948561776e+00,6.685967484135286298e+00,4.793523503621525350e+00,-3.399951025164134943e+00,2.451590028647338215e+00,-2.338161882997727758e+00
-9.409706271659793231e+00,4.023964508487070546e+00,-1.980446610952369735e+00,-5.136439466375795959e+00,-1.767470783560715963e+00,9.763022348170354192e+00,-2.807260029841127658e+00,-8.935945006039940353e+00,5.203427071462376929e+00,-2.644766661017414311e+00,-1.756286332601868949e+01,-4.146102383140885195e+00,-8.813428239941693221e+00,-9.006393706188262627e+00,-3.872001006918919686e+00,3.407981274543143257e+00,1.685057809819204167e+00,2.861888539946584764e+00,2.795898060435827226e+00,-4.493363084506482252e+00,1.013675191615728277e+00,3.568705047055620305e-01,-8.248656443190856002e-01,5.447217477321173451e-01,-7.473533504846738396e+00,1.316655314267295829e+01,-7.740401160823877191e+00,-3.327234823166282052e+00,5.828643611718246298e+00,-4.967151700967491479e-01,1.116189362762757575e+01,1.093182333803984463e+01,-3.236964955565064805e+00,-7.579349953497838133e-02,-1.114377459543371351e+01,3.339141622747242799e+00,-1.577519829973603294e+00,-3.001300144268201464e+00,-7.083760890811041655e+00,8.861800055219021033e+00,-5.901665921597231801e+00,-1.412711633388294530e+00,-6.218501465848067511e+00,5.903946167171192361e-01,-1.062191997684267442e+01,4.745247651614913131e+00,1.203162069168642390e+01,5.265939482521222459e-01,7.808494369485254882e-01,1.187761544282469828e+01,-8.332415029872773715e+00,-3.019825410131394161e+00,5.629923143446789346e+00,-5.771697737565156139e+00,2.321761043348061104e+00,6.306206039127808971e+00,2.164505665969508108e+00,3.483557791238978574e+00,-3.314867529104713828e+00,-7.340042750131158478e+00,-9.234877326195881864e+00,8.825908345084325646e+00,-4.327365935087291726e-01,-1.447293273734011176e+00,-1.519985307208339442e+01,8.932298888516145396e+00,3.205365829485403051e+00,2.033815217620879690e+00,1.697347823093076080e+00,9.438702582641761429e-01,-8.775921459649767442e+00,-1.076913992435096112e+00,8.317373450808432267e+00,-8.492162700808439380e-02,-3.344266437742096088e-01,3.276808441842197439e+00,-8.362096207725034702e+00,5.531950046593360426e+00,4.101739007868136611e+00,3.060261744275529328e+00,1.206216440990076499e+01,1.978203623790224741e+00,1.111215764568278308e+00,4.841540375662631845e+00,4.027901709048584244e+00,1.333225731791884971e+00,-6.950121185267105872e+00,4.002776606663067227e+00,2.791198371755275076e+00,3.739870894338978236e+00,-1.929464110519283793e+00,-1.139516369687695629e+01,-1.168333584965750127e+01,-7.321988033398147522e+00,-4.461969836797338829e+00,8.171168267458549295e+00,-9.602713371451303548e-01,-1.121727895806969322e+01,-3.676118960410347469e+00,-9.022683525613349076e+00
2.276453643156947315e+00,-5.601214731167214467e-01,-1.886931516036223777e-01,1.427952637439421357e+00,3.124050616917510292e-01,-3.010861634921510266e+00,1.457568663877260251e+00,-7.870410751036965857e-01,-1.775951715506444373e+00,2.439315035759523909e+00,3.269896036584082344e-01,-2.599075379697512567e+00,1.176377220905554299e+00,1.942475469216289330e-01,-1.910748076696845432e+00,2.030695027350374104e+00,-3.041401917325894377e-01,4.086032417266996508e-01,-1.537808105399686376e+00,-3.969811656784843490e-01,-2.556571949199883065e+00,-5.703705017252590492e-01,1.733736945174268573e+00,-3.323744057184470524e+00,2.346346135339207883e+00,-2.112290138210544121e-01,9.857206474320352463e-01,8.846599144086040312e-01,-2.934791788197224527e+00,2.602124621441670449e-01,1.921221006182416424e-03,-3.210987554219220108e+00,-3.589960399206320041e-01,5.209878216256378369e-01,2.545870979338939577e+00,-1.495101876743013092e+00,6.494234779300385174e-01,1.013190439955056865e+00,-8.118675447885694840e-01,-2.126301643749203940e+00,1.680869469061098798e+00,-4.631573370294016501e-01,3.693297667301517428e+00,8.035459525129864389e-01,2.729130026272156062e+00,9.580246902018388910e-01,-1.811228428097966026e+00,2.145469058450714783e+00,6.309903113742332259e-02,-1.082652374861050815e+00,3.500574071281735034e+00,-1.169525115453039721e+00,-2.539544297374603410e+00,-2.677528239630197149e+00,1.457545272688765881e+00,-6.622471785802342970e-01,-2.564256126716979445e+00,2.287265970081298061e-01,-5.696338802948018865e-01,3.626943715868368390e+00,2.217268909278805822e+00,8.491879820407317592e-01,-1.352585744927528921e+00,-2.049552145631858835e-01,2.330887440504013419e+00,-1.237563928703586225e+00,-3.733297583260657859e+00,1.300198815016323506e+00,-1.950536741817788799e-01,4.864124506195773301e-01,4.259721268944223205e-01,-3.751394305285564723e-01,3.262974921352569946e-01,1.753430360879290939e+00,3.371030633795470521e+00,1.916295405293998666e+00,-1.128969843014575147e+00,-2.425410679957576754e+00,-4.890622355979454827e-01,-4.213052265120337481e+00,-3.884708976025395444e+00,-5.521684524133355643e-01,8.065465769735957746e-01,1.408156672150647548e+00,1.093883547892404717e-02,4.303615366362144590e-01,-6.387895093561810622e-01,1.913834307252252565e+00,5.493007425982615599e-02,3.185901201814623218e-01,-1.958609910452232317e+00,3.374230062686116138e+00,3.533039580379424005e-01,5.401323322877352950e+00,-1.823311083209463224e+00,-1.882679523764248408e+00,-1.570137856610432703e+00,5.145141624970335226e-01,2.314942380178293402e-01,4.367187754714796921e-01
-7.889019967639134379e+00,-2.650260689011773252e+00,-3.462562621527460194e-01,-7.679099943961160690e-01,5.129852838165399831e+00,5.661264636554129481e+00,-6.247276289519797743e+00,5.764750620615455290e+00,2.505287861803597416e+00,-4.637664424839521793e+00,-6.381247834672981512e+00,3.766881179527767465e+00,-6.176656409619119437e+00,-1.023345442594759547e+01,8.275083365408409719e+00,8.709946129307553520e+00,4.130915059233671194e+00,-5.379902250508982187e-01,2.826204342776126310e+00,7.274690991355959868e-01,3.029508883537416430e+00,-1.775185701487336454e+00,-5.120183750054070337e+00,1.007485062173529400e+01,6.239753930221239031e+00,1.362617600770229309e+01,-3.528248627995591580e+00,-8.751960071987170409e+00,5.984389487085183035e+00,-3.374427945605589230e-01,5.510235333341831243e+00,1.163173334431462358e+01,-6.078164547879858048e+00,-3.266927435149733050e+00,-9.994307800293753985e+00,-5.201158964283147945e-02,-2.855220589503526085e+00,-1.080712220737349760e+01,3.476075183309718319e+00,4.475843893755770075e+00,-3.458967832487026328e+00,8.751894616521342485e+00,5.047641902920934065e+00,6.667018289696344802e-01,-3.791421395984321041e+00,-3.851037830631588665e+00,1.245060143339656022e+01,-5.299144980880384992e+00,6.326096566058183157e+00,-5.506865348583680486e+00,-5.182815992553210904e+00,6.380794288496884903e+00,9.821832005017013145e+00,9.758446156334009913e+00,8.989592209918905397e+00,-1.062830045445264604e+00,1.248819976090429495e+00,3.026234598431098544e+00,-1.508387140954910555e+00,-1.776952693156403251e+00,-6.850080284708996992e+00,3.786798265164288413e+00,1.126995703454650943e+00,-7.748847352243979358e+00,-7.245273622094603461e+00,8.952019444529810244e+00,7.614027100071628418e+00,3.342603000769234778e-01,-1.062301186751588666e+01,-4.047818915434450382e+00,-6.862999653725160520e+00,-1.108410690928627540e+00,-5.162897175813034423e+00,-6.145826047651108404e+00,-1.213564083677441907e+01,4.938186096530801983e+00,4.342824402320630384e+00,2.791375056956894696e+00,7.374989194733305276e+00,5.442569446911759812e+00,8.663636387392530835e+00,5.629883361576569989e+00,2.029409473580050527e+00,-5.736748185572968950e+00,-1.067979308637228186e+01,3.084899913172366226e+00,-9.526465209182330973e-01,1.180294043034674090e+01,-4.011007974921201757e+00,3.723952769835336962e-02,2.837435731792357974e+00,-7.394763452684737892e+00,-8.922546549664700510e-01,-1.300800820319220641e+01,5.087888118610610633e+00,4.540079422112371921e-01,6.969088008836092030e+00,-1.685292267112540099e+00,-6.537382106302960239e+00,2.691714327649402883e+00
-1.010423525571984449e+01,2.116570184395568432e+00,-2.063498045639645007e+00,-4.470316179977909421e+00,2.237218996322439812e-01,1.002261611951416853e+01,-5.944223007518652402e+00,-4.519007229850984686e+00,1.293626027576106896e+00,-2.481188280936020174e+00,-1.292723459827020172e+01,-1.557583757544803937e+00,-7.216485613219878914e+00,-8.750884765401776733e+00,1.547260195276908057e+00,7.887169904396278852e+00,5.308620980292227287e+00,4.960233124799450444e+00,-5.777458172353568955e-01,-2.484629371810888276e+00,6.688590351998661143e-01,7.968223941440074620e-01,5.172922332974396742e-01,-1.253060549833705295e+00,-1.308366525820183313e+00,1.151174882895898399e+01,-6.729950884510255804e+00,-3.604622199134224658e+00,3.769057981031497473e+00,2.978189856584647188e+00,9.265527544863225273e+00,8.292841535670872233e+00,-3.406130565420244949e+00,-3.984001781767889661e+00,-1.044588518327457116e+01,9.976516481582384799e-01,-4.997162384992814843e+00,-4.805656681298383859e+00,-4.271877148619958930e+00,1.229299510452409372e+01,-2.024375162337155309e+00,3.690109406204840070e+00,-1.707301269184639647e+00,2.263511279855992431e+00,-6.934691084181046961e+00,1.216819677339110228e+00,1.093158248833222501e+01,4.024151003063447085e+00,-7.287225467107962817e-01,6.557496589668525111e+00,-9.012245200292609226e+00,1.195552994216944498e+00,7.607062645585188854e+00,-4.648971325664680521e+00,6.989195360106505106e+00,2.756818787262784731e+00,9.308113811870003529e-01,1.184775498960310092e+00,-2.750334341118805703e+00,-5.011269446025752750e+00,-4.918446924279685994e+00,8.465210842304070837e+00,-6.624014275828999931e-01,-6.166373040896417024e+00,-9.801236514345173845e+00,1.100018942829388813e+01,1.920412003644929477e+00,6.168058432201437569e-01,-2.772128082183446196e+00,3.882381883311192272e-01,-8.001362312051773173e+00,-1.187983231505226556e+00,3.583272360409019086e+00,-1.232834844099278016e+00,-7.403959022777162335e-01,1.087796836598601935e+00,-6.136060951614623171e+00,1.758738828076484850e+00,3.888518554774839320e+00,2.308052851692286467e+00,8.422469184648193163e+00,1.471303753209208587e+00,2.010087060516402069e+00,2.935529919576359337e+00,1.977630691816891773e-01,2.935786421254670042e+00,-1.711832371766097483e+00,7.119031770732171083e+00,6.053062790084235978e+00,2.000540021796786583e+00,-1.036181036395684707e-01,-7.329777298413373998e+00,-6.991342785744419253e+00,-4.349382816946838481e+00,-3.482438734760348709e+00,3.789568095097975320e+00,-2.844698169670744292e+00,-7.149685653805096130e+00,-5.536072307877298648e+00,-7.656021465679666349e+00
